user_id,page_layout,content_type,navigation_structure,call_to_action,impressions,click,conversion
4049,Grid Layout,Video,Top Menu,Button,2,0,0
4050,Grid Layout,Images,Top Menu,Link,6,1,0
4051,Single Column,Text,Side Menu,Button,4,0,0
4052,Grid Layout,Video,Top Menu,Button,5,0,0
4053,Grid Layout,Text,Side Menu,Button,3,0,0
4054,Single Column,Text,Top Menu,Link,8,0,0
4055,Grid Layout,Images,Top Menu,Button,5,0,0
4056,Single Column,Text,Top Menu,Button,4,0,0
4057,Single Column,Text,Top Menu,Button,8,0,0
4058,Grid Layout,Text,Side Menu,Button,8,1,0
4059,Single Column,Images,Side Menu,Link,5,0,0
4060,Single Column,Images,Side Menu,Link,3,0,0
4061,Grid Layout,Images,Top Menu,Link,6,0,0
4062,Single Column,Video,Side Menu,Button,4,0,0
4063,Single Column,Text,Top Menu,Link,3,0,0
4064,Grid Layout,Text,Top Menu,Link,9,1,0
4065,Single Column,Text,Side Menu,Button,8,0,0
4066,Grid Layout,Text,Top Menu,Link,5,0,0
4067,Grid Layout,Images,Top Menu,Button,7,1,0
4068,Single Column,Images,Top Menu,Link,6,1,1
4069,Single Column,Video,Top Menu,Button,6,0,0
4070,Single Column,Text,Side Menu,Link,8,1,1
4071,Single Column,Images,Top Menu,Link,3,0,0
4072,Grid Layout,Video,Side Menu,Button,5,1,1
4073,Single Column,Images,Side Menu,Button,4,1,0
4074,Single Column,Images,Top Menu,Link,1,0,0
4075,Single Column,Text,Side Menu,Button,8,0,0
4076,Grid Layout,Text,Side Menu,Button,7,0,0
4077,Grid Layout,Video,Top Menu,Button,2,1,0
4078,Grid Layout,Video,Side Menu,Button,8,0,0
4079,Grid Layout,Text,Side Menu,Link,1,1,1
4080,Single Column,Text,Side Menu,Button,6,0,1
4081,Single Column,Text,Side Menu,Link,1,0,0
4082,Grid Layout,Text,Side Menu,Button,2,1,0
4083,Grid Layout,Video,Side Menu,Button,5,0,0
4084,Grid Layout,Images,Side Menu,Button,2,1,0
4085,Grid Layout,Video,Top Menu,Link,6,0,0
4086,Grid Layout,Video,Side Menu,Link,5,1,0
4087,Single Column,Images,Top Menu,Button,3,0,0
4088,Single Column,Text,Side Menu,Button,7,1,0
4089,Single Column,Video,Top Menu,Link,1,0,0
4090,Grid Layout,Video,Top Menu,Button,7,0,0
4091,Single Column,Video,Side Menu,Button,1,1,0
4092,Grid Layout,Images,Top Menu,Button,4,1,0
4093,Grid Layout,Text,Top Menu,Button,6,0,0
4094,Single Column,Images,Top Menu,Button,9,1,0
4095,Grid Layout,Images,Side Menu,Button,1,1,0
4096,Grid Layout,Video,Side Menu,Link,7,1,0
4097,Grid Layout,Images,Side Menu,Button,4,0,0
4098,Single Column,Video,Side Menu,Link,1,1,1
4099,Grid Layout,Video,Side Menu,Button,8,1,0
4100,Grid Layout,Video,Top Menu,Button,5,0,0
4101,Grid Layout,Video,Side Menu,Button,3,0,1
4102,Single Column,Video,Top Menu,Link,3,1,0
4103,Single Column,Video,Side Menu,Button,5,1,1
4104,Grid Layout,Video,Top Menu,Button,3,0,0
4105,Single Column,Text,Top Menu,Link,5,0,0
4106,Grid Layout,Video,Top Menu,Link,3,0,0
4107,Single Column,Video,Top Menu,Link,8,0,0
4108,Single Column,Video,Top Menu,Link,5,0,0
4109,Grid Layout,Text,Top Menu,Button,2,0,0
4110,Grid Layout,Video,Top Menu,Link,2,0,0
4111,Single Column,Images,Top Menu,Button,3,0,0
4112,Grid Layout,Text,Top Menu,Button,4,1,0
4113,Grid Layout,Images,Side Menu,Button,3,0,0
4114,Single Column,Text,Side Menu,Link,3,0,0
4115,Single Column,Video,Top Menu,Button,9,0,1
4116,Single Column,Images,Top Menu,Button,2,0,0
4117,Single Column,Video,Side Menu,Link,6,0,1
4118,Single Column,Text,Side Menu,Button,8,0,0
4119,Grid Layout,Video,Top Menu,Link,2,0,1
4120,Single Column,Images,Top Menu,Link,7,0,0
4121,Single Column,Video,Side Menu,Button,2,1,0
4122,Grid Layout,Text,Top Menu,Button,2,0,0
4123,Grid Layout,Images,Side Menu,Button,6,0,0
4124,Grid Layout,Text,Top Menu,Link,1,0,0
4125,Single Column,Video,Top Menu,Button,7,0,0
4126,Grid Layout,Images,Side Menu,Button,3,0,0
4127,Single Column,Video,Top Menu,Link,1,0,0
4128,Single Column,Text,Top Menu,Link,3,0,0
4129,Grid Layout,Images,Side Menu,Button,9,1,0
4130,Single Column,Text,Side Menu,Button,6,0,0
4131,Grid Layout,Video,Side Menu,Button,2,0,0
4132,Grid Layout,Video,Top Menu,Link,3,0,0
4133,Single Column,Text,Side Menu,Button,8,0,0
4134,Single Column,Video,Side Menu,Link,8,0,1
4135,Grid Layout,Video,Side Menu,Link,9,0,0
4136,Single Column,Video,Side Menu,Link,3,0,1
4137,Grid Layout,Text,Top Menu,Button,3,0,0
4138,Single Column,Text,Side Menu,Button,4,0,0
4139,Single Column,Video,Side Menu,Button,2,1,1
4140,Grid Layout,Video,Top Menu,Button,1,1,0
4141,Single Column,Images,Side Menu,Button,3,0,0
4142,Single Column,Video,Side Menu,Button,7,0,0
4143,Grid Layout,Images,Side Menu,Button,2,1,0
4144,Single Column,Video,Top Menu,Button,5,1,0
4145,Single Column,Text,Top Menu,Button,1,1,0
4146,Grid Layout,Video,Side Menu,Button,5,1,0
4147,Single Column,Video,Top Menu,Button,6,0,0
4148,Single Column,Video,Side Menu,Button,6,1,0
4149,Single Column,Images,Side Menu,Button,3,0,0
4150,Single Column,Images,Side Menu,Link,7,0,0
4151,Grid Layout,Text,Side Menu,Link,2,1,0
4152,Single Column,Video,Top Menu,Button,4,1,0
4153,Grid Layout,Text,Side Menu,Link,3,0,0
4154,Grid Layout,Video,Top Menu,Link,2,0,0
4155,Single Column,Video,Top Menu,Link,3,0,1
4156,Single Column,Video,Side Menu,Button,5,0,1
4157,Single Column,Images,Side Menu,Button,7,0,1
4158,Grid Layout,Images,Side Menu,Button,5,0,0
4159,Grid Layout,Video,Side Menu,Link,9,0,0
4160,Single Column,Video,Side Menu,Link,2,0,1
4161,Grid Layout,Text,Side Menu,Button,3,1,0
4162,Grid Layout,Video,Top Menu,Button,6,1,0
4163,Grid Layout,Images,Side Menu,Link,2,0,0
4164,Single Column,Text,Top Menu,Button,3,0,0
4165,Grid Layout,Text,Top Menu,Button,8,0,0
4166,Grid Layout,Video,Side Menu,Button,7,1,0
4167,Single Column,Text,Side Menu,Button,9,0,0
4168,Grid Layout,Text,Side Menu,Button,7,0,0
4169,Grid Layout,Images,Side Menu,Button,9,1,0
4170,Single Column,Images,Side Menu,Button,5,0,0
4171,Grid Layout,Video,Top Menu,Link,2,1,0
4172,Grid Layout,Images,Side Menu,Button,7,0,0
4173,Single Column,Images,Top Menu,Link,2,0,0
4174,Grid Layout,Images,Top Menu,Button,7,0,0
4175,Single Column,Video,Side Menu,Button,5,1,1
4176,Single Column,Video,Top Menu,Button,8,0,0
4177,Single Column,Images,Top Menu,Button,1,0,0
4178,Grid Layout,Images,Side Menu,Link,8,0,0
4179,Grid Layout,Images,Top Menu,Button,4,0,0
4180,Single Column,Video,Top Menu,Button,5,0,1
4181,Single Column,Video,Top Menu,Link,9,0,0
4182,Grid Layout,Images,Side Menu,Button,9,0,1
4183,Single Column,Video,Side Menu,Link,2,1,0
4184,Grid Layout,Text,Top Menu,Button,4,0,0
4185,Grid Layout,Images,Top Menu,Link,9,0,0
4186,Grid Layout,Video,Top Menu,Button,8,0,0
4187,Single Column,Video,Top Menu,Link,1,0,0
4188,Grid Layout,Images,Side Menu,Button,1,1,0
4189,Single Column,Text,Top Menu,Button,2,1,0
4190,Grid Layout,Video,Top Menu,Link,9,0,0
4191,Single Column,Video,Top Menu,Link,2,0,0
4192,Single Column,Text,Top Menu,Link,3,0,0
4193,Grid Layout,Images,Side Menu,Button,9,1,0
4194,Single Column,Images,Top Menu,Link,1,0,0
4195,Single Column,Video,Top Menu,Button,2,0,1
4196,Single Column,Video,Side Menu,Button,2,0,0
4197,Grid Layout,Images,Side Menu,Button,1,0,0
4198,Single Column,Video,Top Menu,Button,9,1,0
4199,Grid Layout,Text,Top Menu,Button,4,0,0
4200,Grid Layout,Images,Top Menu,Link,4,1,0
4201,Single Column,Images,Side Menu,Link,1,0,0
4202,Grid Layout,Text,Top Menu,Link,4,0,0
4203,Grid Layout,Text,Side Menu,Link,1,1,0
4204,Single Column,Video,Top Menu,Link,8,1,1
4205,Grid Layout,Text,Side Menu,Button,9,0,1
4206,Single Column,Images,Top Menu,Link,5,0,0
4207,Single Column,Video,Side Menu,Button,8,0,0
4208,Grid Layout,Text,Top Menu,Link,2,1,0
4209,Single Column,Text,Side Menu,Button,6,1,0
4210,Grid Layout,Text,Side Menu,Button,9,1,0
4211,Single Column,Video,Side Menu,Link,3,1,0
4212,Single Column,Images,Top Menu,Link,1,0,0
4213,Single Column,Video,Top Menu,Button,6,0,0
4214,Grid Layout,Text,Side Menu,Button,2,0,0
4215,Grid Layout,Images,Side Menu,Link,8,0,0
4216,Single Column,Video,Side Menu,Button,9,0,0
4217,Grid Layout,Video,Side Menu,Button,6,0,0
4218,Grid Layout,Images,Top Menu,Link,6,0,0
4219,Grid Layout,Images,Top Menu,Button,1,1,0
4220,Grid Layout,Text,Side Menu,Button,6,0,0
4221,Single Column,Video,Top Menu,Link,5,1,1
4222,Single Column,Images,Top Menu,Button,9,1,0
4223,Single Column,Images,Top Menu,Link,1,1,0
4224,Single Column,Text,Side Menu,Button,2,1,1
4225,Grid Layout,Video,Side Menu,Button,7,0,0
4226,Single Column,Text,Top Menu,Button,2,0,1
4227,Single Column,Video,Top Menu,Button,8,0,0
4228,Single Column,Video,Side Menu,Link,1,0,0
4229,Single Column,Video,Top Menu,Link,2,1,0
4230,Grid Layout,Video,Side Menu,Link,2,1,0
4231,Single Column,Text,Top Menu,Link,1,0,0
4232,Grid Layout,Video,Top Menu,Link,2,1,0
4233,Grid Layout,Text,Side Menu,Button,1,0,0
4234,Grid Layout,Text,Side Menu,Link,1,0,0
4235,Single Column,Video,Top Menu,Link,1,0,0
4236,Grid Layout,Images,Side Menu,Button,5,1,0
4237,Single Column,Video,Side Menu,Link,6,0,0
4238,Grid Layout,Text,Top Menu,Button,1,0,0
4239,Grid Layout,Images,Side Menu,Button,9,0,0
4240,Single Column,Text,Top Menu,Button,4,0,0
4241,Single Column,Images,Top Menu,Button,5,1,0
4242,Grid Layout,Video,Side Menu,Link,3,0,0
4243,Single Column,Video,Side Menu,Button,3,0,0
4244,Single Column,Video,Side Menu,Button,4,1,0
4245,Single Column,Video,Side Menu,Button,6,0,0
4246,Grid Layout,Video,Side Menu,Link,4,0,0
4247,Single Column,Text,Side Menu,Button,1,0,0
4248,Single Column,Images,Side Menu,Link,4,0,0
4249,Grid Layout,Images,Side Menu,Button,9,0,0
4250,Single Column,Video,Top Menu,Link,6,0,0
4251,Grid Layout,Video,Top Menu,Button,7,1,1
4252,Grid Layout,Video,Side Menu,Link,9,1,0
4253,Single Column,Text,Top Menu,Button,8,0,0
4254,Single Column,Text,Side Menu,Button,4,0,0
4255,Single Column,Images,Top Menu,Button,8,0,0
4256,Grid Layout,Text,Side Menu,Link,2,1,1
4257,Single Column,Video,Side Menu,Link,9,0,0
4258,Grid Layout,Video,Side Menu,Button,8,1,0
4259,Single Column,Images,Side Menu,Link,9,1,0
4260,Single Column,Images,Top Menu,Button,4,0,0
4261,Single Column,Video,Top Menu,Button,2,0,0
4262,Single Column,Text,Top Menu,Button,1,1,1
4263,Single Column,Text,Top Menu,Button,3,0,0
4264,Single Column,Images,Top Menu,Button,8,0,0
4265,Single Column,Images,Top Menu,Link,2,1,0
4266,Single Column,Images,Side Menu,Button,8,1,0
4267,Grid Layout,Video,Top Menu,Button,4,1,0
4268,Single Column,Video,Top Menu,Button,6,0,0
4269,Grid Layout,Text,Top Menu,Link,8,0,0
4270,Single Column,Video,Top Menu,Link,2,0,1
4271,Grid Layout,Video,Side Menu,Link,9,0,0
4272,Grid Layout,Video,Top Menu,Button,8,0,1
4273,Single Column,Images,Top Menu,Button,1,0,0
4274,Grid Layout,Text,Top Menu,Button,6,1,0
4275,Single Column,Text,Top Menu,Button,5,0,1
4276,Single Column,Text,Side Menu,Button,9,0,0
4277,Grid Layout,Text,Side Menu,Button,3,1,0
4278,Grid Layout,Text,Top Menu,Link,9,0,0
4279,Single Column,Text,Top Menu,Button,3,0,0
4280,Grid Layout,Text,Top Menu,Link,3,1,0
4281,Grid Layout,Text,Side Menu,Link,9,0,0
4282,Grid Layout,Video,Side Menu,Link,4,0,0
4283,Grid Layout,Text,Top Menu,Button,9,1,0
4284,Grid Layout,Images,Top Menu,Button,4,0,0
4285,Grid Layout,Text,Top Menu,Button,2,0,0
4286,Grid Layout,Video,Top Menu,Button,1,0,0
4287,Grid Layout,Video,Side Menu,Button,4,1,0
4288,Grid Layout,Images,Top Menu,Link,1,0,0
4289,Single Column,Images,Side Menu,Link,1,0,0
4290,Grid Layout,Images,Side Menu,Link,4,0,0
4291,Single Column,Images,Side Menu,Button,4,0,0
4292,Grid Layout,Video,Top Menu,Link,7,1,0
4293,Single Column,Video,Top Menu,Button,9,0,1
4294,Grid Layout,Text,Side Menu,Link,7,0,0
4295,Single Column,Images,Top Menu,Link,3,0,0
4296,Grid Layout,Video,Side Menu,Button,1,0,0
4297,Single Column,Video,Top Menu,Button,8,0,1
4298,Single Column,Video,Side Menu,Button,1,0,0
4299,Single Column,Images,Top Menu,Link,8,0,0
4300,Grid Layout,Video,Top Menu,Button,7,1,0
4301,Single Column,Images,Top Menu,Button,5,0,0
4302,Grid Layout,Video,Side Menu,Link,4,0,0
4303,Grid Layout,Images,Side Menu,Link,9,0,0
4304,Single Column,Video,Top Menu,Link,3,0,1
4305,Single Column,Video,Side Menu,Button,4,0,0
4306,Single Column,Text,Side Menu,Link,9,0,0
4307,Grid Layout,Video,Side Menu,Button,4,1,0
4308,Grid Layout,Video,Top Menu,Link,8,0,0
4309,Grid Layout,Images,Side Menu,Link,9,0,0
4310,Grid Layout,Text,Top Menu,Button,7,0,0
4311,Grid Layout,Video,Top Menu,Link,2,0,0
4312,Single Column,Images,Top Menu,Link,4,0,0
4313,Grid Layout,Video,Side Menu,Button,6,0,0
4314,Single Column,Video,Side Menu,Button,2,1,0
4315,Single Column,Images,Side Menu,Link,8,0,0
4316,Single Column,Images,Side Menu,Button,6,0,0
4317,Single Column,Text,Top Menu,Button,6,1,1
4318,Grid Layout,Video,Side Menu,Link,5,1,0
4319,Grid Layout,Text,Top Menu,Button,8,1,0
4320,Grid Layout,Text,Top Menu,Button,8,0,0
4321,Single Column,Text,Side Menu,Link,2,0,0
4322,Grid Layout,Text,Top Menu,Button,6,1,0
4323,Grid Layout,Text,Side Menu,Button,7,0,0
4324,Grid Layout,Video,Side Menu,Button,4,1,0
4325,Single Column,Text,Side Menu,Button,4,0,0
4326,Grid Layout,Images,Side Menu,Link,2,1,0
4327,Single Column,Images,Top Menu,Link,8,0,0
4328,Grid Layout,Video,Side Menu,Link,9,0,1
4329,Single Column,Video,Top Menu,Link,7,0,0
4330,Single Column,Video,Side Menu,Link,9,0,1
4331,Grid Layout,Video,Top Menu,Button,8,0,0
4332,Single Column,Images,Top Menu,Button,2,1,0
4333,Grid Layout,Text,Side Menu,Button,2,0,0
4334,Single Column,Text,Top Menu,Button,7,0,0
4335,Single Column,Text,Side Menu,Button,1,0,0
4336,Grid Layout,Text,Top Menu,Link,2,0,0
4337,Grid Layout,Images,Side Menu,Button,6,1,0
4338,Single Column,Video,Side Menu,Link,9,0,0
4339,Grid Layout,Video,Top Menu,Button,3,1,0
4340,Single Column,Video,Top Menu,Button,8,1,0
4341,Grid Layout,Video,Side Menu,Button,6,0,0
4342,Single Column,Text,Side Menu,Button,6,0,1
4343,Single Column,Video,Side Menu,Button,4,1,0
4344,Single Column,Video,Side Menu,Link,2,0,0
4345,Single Column,Text,Top Menu,Button,7,1,0
4346,Single Column,Images,Side Menu,Link,5,0,0
4347,Single Column,Images,Side Menu,Button,6,1,0
4348,Single Column,Text,Top Menu,Button,7,0,0
4349,Single Column,Text,Top Menu,Button,3,0,0
4350,Grid Layout,Images,Top Menu,Button,7,1,0
4351,Grid Layout,Video,Side Menu,Button,1,1,0
4352,Grid Layout,Text,Top Menu,Button,5,0,1
4353,Grid Layout,Text,Side Menu,Button,5,0,0
4354,Single Column,Text,Top Menu,Link,2,0,0
4355,Grid Layout,Video,Top Menu,Link,8,1,0
4356,Single Column,Text,Side Menu,Link,1,0,0
4357,Grid Layout,Text,Side Menu,Link,2,0,0
4358,Single Column,Video,Top Menu,Link,9,0,1
4359,Single Column,Video,Side Menu,Link,3,0,1
4360,Grid Layout,Text,Side Menu,Link,3,0,0
4361,Grid Layout,Video,Top Menu,Button,8,1,0
4362,Grid Layout,Images,Side Menu,Link,7,1,0
4363,Single Column,Video,Side Menu,Link,5,0,0
4364,Grid Layout,Text,Side Menu,Link,3,0,1
4365,Single Column,Text,Side Menu,Button,8,1,0
4366,Single Column,Video,Side Menu,Button,5,0,0
4367,Grid Layout,Video,Top Menu,Button,6,1,0
4368,Single Column,Text,Side Menu,Link,1,1,0
4369,Grid Layout,Images,Top Menu,Button,3,1,0
4370,Grid Layout,Video,Top Menu,Link,9,0,0
4371,Single Column,Video,Top Menu,Button,5,0,1
4372,Grid Layout,Text,Top Menu,Button,6,1,0
4373,Grid Layout,Video,Top Menu,Link,9,0,0
4374,Grid Layout,Video,Side Menu,Button,4,1,0
4375,Grid Layout,Text,Side Menu,Button,5,1,0
4376,Single Column,Text,Side Menu,Button,1,0,0
4377,Single Column,Text,Side Menu,Link,4,1,0
4378,Single Column,Text,Side Menu,Link,4,0,0
4379,Single Column,Video,Side Menu,Button,6,0,0
4380,Single Column,Video,Top Menu,Button,2,0,0
4381,Single Column,Images,Top Menu,Button,8,0,1
4382,Single Column,Video,Side Menu,Button,3,1,1
4383,Grid Layout,Video,Top Menu,Button,8,0,0
4384,Grid Layout,Images,Side Menu,Button,2,1,0
4385,Grid Layout,Text,Side Menu,Button,1,0,0
4386,Grid Layout,Images,Side Menu,Button,7,1,0
4387,Grid Layout,Video,Top Menu,Link,6,0,0
4388,Single Column,Text,Side Menu,Button,5,0,0
4389,Single Column,Video,Top Menu,Link,6,1,1
4390,Grid Layout,Text,Top Menu,Link,5,1,0
4391,Single Column,Text,Side Menu,Button,7,0,0
4392,Single Column,Images,Top Menu,Button,6,0,0
4393,Single Column,Images,Side Menu,Button,6,0,1
4394,Single Column,Images,Top Menu,Link,5,0,1
4395,Grid Layout,Text,Top Menu,Button,5,0,0
4396,Grid Layout,Images,Top Menu,Link,7,1,0
4397,Grid Layout,Text,Top Menu,Button,2,1,0
4398,Grid Layout,Video,Side Menu,Button,5,1,0
4399,Grid Layout,Video,Side Menu,Button,8,1,0
4400,Single Column,Video,Side Menu,Button,4,0,0
4401,Grid Layout,Text,Top Menu,Button,2,1,0
4402,Grid Layout,Images,Top Menu,Link,7,0,0
4403,Single Column,Text,Top Menu,Button,4,0,0
4404,Single Column,Text,Top Menu,Link,6,1,0
4405,Grid Layout,Video,Top Menu,Link,3,0,0
4406,Grid Layout,Images,Side Menu,Link,5,0,0
4407,Single Column,Video,Side Menu,Button,9,0,0
4408,Single Column,Text,Top Menu,Button,5,0,0
4409,Grid Layout,Images,Top Menu,Button,5,0,0
4410,Grid Layout,Video,Side Menu,Button,5,1,0
4411,Single Column,Images,Top Menu,Link,1,0,0
4412,Grid Layout,Text,Side Menu,Button,8,1,0
4413,Grid Layout,Video,Side Menu,Button,3,1,0
4414,Grid Layout,Video,Side Menu,Link,8,0,1
4415,Single Column,Video,Side Menu,Button,8,0,1
4416,Grid Layout,Text,Side Menu,Link,5,0,0
4417,Grid Layout,Images,Top Menu,Button,6,1,0
4418,Single Column,Text,Side Menu,Button,3,1,0
4419,Grid Layout,Images,Side Menu,Button,3,1,1
4420,Grid Layout,Video,Top Menu,Button,5,1,0
4421,Grid Layout,Images,Top Menu,Link,3,0,0
4422,Grid Layout,Video,Top Menu,Button,3,1,0
4423,Single Column,Text,Side Menu,Link,2,0,0
4424,Grid Layout,Video,Side Menu,Link,9,1,1
4425,Grid Layout,Text,Side Menu,Link,2,0,0
4426,Grid Layout,Text,Side Menu,Button,8,0,0
4427,Grid Layout,Images,Side Menu,Button,5,1,0
4428,Single Column,Video,Top Menu,Button,3,0,0
4429,Grid Layout,Video,Side Menu,Link,1,1,0
4430,Single Column,Video,Side Menu,Button,4,0,1
4431,Grid Layout,Video,Side Menu,Button,6,1,0
4432,Single Column,Video,Side Menu,Button,4,0,1
4433,Grid Layout,Video,Top Menu,Link,8,0,0
4434,Single Column,Text,Side Menu,Button,3,1,0
4435,Grid Layout,Video,Top Menu,Link,4,0,1
4436,Single Column,Text,Side Menu,Link,9,1,0
4437,Grid Layout,Images,Top Menu,Link,6,0,0
4438,Single Column,Images,Top Menu,Button,9,0,0
4439,Grid Layout,Images,Top Menu,Button,8,1,0
4440,Single Column,Text,Side Menu,Button,5,1,0
4441,Single Column,Video,Side Menu,Button,3,0,0
4442,Grid Layout,Text,Top Menu,Button,3,1,0
4443,Grid Layout,Text,Side Menu,Button,2,0,0
4444,Grid Layout,Text,Side Menu,Button,5,0,0
4445,Single Column,Video,Top Menu,Link,7,0,0
4446,Grid Layout,Video,Side Menu,Link,7,0,0
4447,Grid Layout,Video,Side Menu,Button,4,1,0
4448,Single Column,Text,Side Menu,Link,7,0,0
4449,Single Column,Images,Top Menu,Button,1,0,0
4450,Single Column,Video,Top Menu,Button,3,1,0
4451,Single Column,Text,Top Menu,Button,1,1,0
4452,Grid Layout,Images,Side Menu,Button,3,1,0
4453,Single Column,Text,Top Menu,Link,6,0,0
4454,Grid Layout,Text,Top Menu,Button,2,1,0
4455,Single Column,Video,Side Menu,Button,1,1,0
4456,Single Column,Text,Side Menu,Link,2,0,1
4457,Single Column,Images,Top Menu,Button,9,0,1
4458,Single Column,Text,Top Menu,Link,8,0,0
4459,Single Column,Text,Top Menu,Link,1,0,0
4460,Grid Layout,Video,Top Menu,Link,5,0,0
4461,Grid Layout,Video,Top Menu,Button,5,0,0
4462,Grid Layout,Images,Side Menu,Link,3,1,0
4463,Single Column,Text,Top Menu,Button,6,1,0
4464,Grid Layout,Images,Side Menu,Button,1,0,0
4465,Grid Layout,Text,Side Menu,Button,9,1,0
4466,Single Column,Video,Side Menu,Button,6,0,0
4467,Single Column,Images,Top Menu,Button,6,0,0
4468,Single Column,Images,Top Menu,Button,3,0,0
4469,Grid Layout,Images,Side Menu,Button,2,1,0
4470,Grid Layout,Video,Top Menu,Button,1,1,1
4471,Single Column,Video,Side Menu,Button,1,0,1
4472,Grid Layout,Text,Top Menu,Button,9,1,0
4473,Single Column,Video,Side Menu,Link,9,0,0
4474,Single Column,Video,Side Menu,Button,4,0,0
4475,Single Column,Video,Side Menu,Link,6,0,0
4476,Single Column,Images,Top Menu,Button,9,0,0
4477,Grid Layout,Video,Side Menu,Link,7,1,0
4478,Single Column,Images,Side Menu,Link,3,1,0
4479,Single Column,Video,Top Menu,Button,6,1,0
4480,Single Column,Text,Side Menu,Button,6,1,0
4481,Single Column,Text,Top Menu,Link,6,0,0
4482,Grid Layout,Images,Side Menu,Link,3,0,0
4483,Single Column,Text,Side Menu,Button,3,1,0
4484,Grid Layout,Images,Side Menu,Link,8,0,0
4485,Single Column,Video,Side Menu,Button,2,0,0
4486,Single Column,Video,Top Menu,Button,3,0,0
4487,Single Column,Video,Side Menu,Link,8,0,0
4488,Single Column,Text,Top Menu,Button,6,1,0
4489,Single Column,Text,Side Menu,Button,9,0,1
4490,Single Column,Video,Side Menu,Button,1,0,1
4491,Grid Layout,Images,Side Menu,Button,5,1,0
4492,Single Column,Text,Top Menu,Button,9,0,0
4493,Grid Layout,Text,Side Menu,Button,3,1,0
4494,Grid Layout,Text,Top Menu,Button,4,0,0
4495,Single Column,Text,Top Menu,Link,1,0,0
4496,Single Column,Text,Top Menu,Link,5,0,0
4497,Grid Layout,Text,Side Menu,Button,5,0,0
4498,Single Column,Video,Top Menu,Link,2,0,0
4499,Grid Layout,Video,Top Menu,Button,8,0,0
4500,Grid Layout,Images,Top Menu,Link,6,0,0
4501,Grid Layout,Video,Side Menu,Button,5,0,0
4502,Single Column,Video,Top Menu,Button,6,0,0
4503,Grid Layout,Video,Top Menu,Link,5,0,1
4504,Single Column,Video,Top Menu,Link,2,1,0
4505,Single Column,Text,Side Menu,Link,6,1,1
4506,Grid Layout,Video,Top Menu,Button,3,1,0
4507,Grid Layout,Video,Side Menu,Button,9,1,0
4508,Single Column,Images,Top Menu,Button,4,0,0
4509,Grid Layout,Text,Top Menu,Link,8,0,0
4510,Grid Layout,Images,Side Menu,Link,5,0,0
4511,Single Column,Text,Side Menu,Button,8,0,0
4512,Single Column,Video,Top Menu,Link,7,0,1
4513,Grid Layout,Text,Side Menu,Button,3,0,0
4514,Single Column,Images,Side Menu,Link,6,0,1
4515,Grid Layout,Images,Side Menu,Link,1,0,0
4516,Single Column,Images,Top Menu,Button,9,0,1
4517,Grid Layout,Video,Top Menu,Button,5,1,0
4518,Single Column,Images,Top Menu,Button,6,0,0
4519,Single Column,Images,Top Menu,Link,9,0,0
4520,Grid Layout,Video,Side Menu,Link,9,0,1
4521,Single Column,Images,Side Menu,Link,2,1,0
4522,Single Column,Text,Side Menu,Link,7,0,0
4523,Single Column,Video,Top Menu,Button,2,0,0
4524,Grid Layout,Images,Top Menu,Button,5,1,0
4525,Single Column,Video,Top Menu,Link,5,0,0
4526,Single Column,Video,Top Menu,Button,8,1,0
4527,Single Column,Images,Top Menu,Button,2,1,0
4528,Single Column,Text,Top Menu,Button,3,0,0
4529,Grid Layout,Images,Side Menu,Link,9,0,0
4530,Grid Layout,Text,Top Menu,Button,6,1,0
4531,Grid Layout,Images,Top Menu,Link,9,0,1
4532,Grid Layout,Text,Side Menu,Button,6,0,0
4533,Grid Layout,Text,Side Menu,Link,8,1,0
4534,Grid Layout,Text,Side Menu,Link,5,0,0
4535,Grid Layout,Text,Top Menu,Link,7,1,0
4536,Grid Layout,Video,Side Menu,Button,5,1,0
4537,Single Column,Video,Side Menu,Link,6,0,0
4538,Grid Layout,Text,Side Menu,Link,3,1,0
4539,Grid Layout,Images,Side Menu,Button,5,1,0
4540,Single Column,Video,Side Menu,Button,1,1,0
4541,Single Column,Video,Side Menu,Button,2,1,0
4542,Single Column,Video,Top Menu,Button,2,0,0
4543,Single Column,Video,Side Menu,Link,7,0,1
4544,Grid Layout,Text,Side Menu,Link,6,0,0
4545,Single Column,Images,Side Menu,Button,1,0,1
4546,Single Column,Images,Top Menu,Button,2,0,0
4547,Grid Layout,Text,Side Menu,Button,6,0,1
4548,Grid Layout,Text,Top Menu,Button,9,1,1
4549,Single Column,Text,Top Menu,Button,4,0,1
4550,Single Column,Text,Side Menu,Button,4,0,0
4551,Grid Layout,Video,Side Menu,Button,9,1,0
4552,Single Column,Text,Side Menu,Button,8,0,0
4553,Grid Layout,Video,Top Menu,Button,4,1,1
4554,Grid Layout,Text,Top Menu,Button,6,0,0
4555,Grid Layout,Video,Side Menu,Button,1,1,0
4556,Single Column,Text,Side Menu,Button,4,1,1
4557,Single Column,Images,Top Menu,Button,4,0,0
4558,Grid Layout,Video,Top Menu,Button,1,0,0
4559,Grid Layout,Text,Side Menu,Link,5,0,0
4560,Single Column,Video,Side Menu,Link,3,0,1
4561,Grid Layout,Images,Top Menu,Button,4,0,0
4562,Grid Layout,Video,Top Menu,Button,1,0,0
4563,Grid Layout,Video,Side Menu,Button,3,1,0
4564,Single Column,Images,Side Menu,Button,7,0,0
4565,Single Column,Text,Top Menu,Link,8,0,0
