id,education,marital_status,income,age,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,response,customer_since_in_days,revenue
4012,PhD,Together,62220,49,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,1,3380,153
7573,PhD,Single,31626,43,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0,1,3108,151
8897,Graduation,Single,42720,56,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,1,3124,169
6299,PhD,Divorced,42564,53,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,1,3236,155
10446,PhD,Married,82017,64,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,3292,75
3483,Graduation,Married,48192,63,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,3142,81
5585,Graduation,Single,21359,49,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,1,3128,158
9493,PhD,Single,76412,41,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,1,3113,147
1,Graduation,Single,57091,60,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,2707,76
5536,Graduation,Together,87771,62,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,3096,93
5848,Graduation,Together,81205,51,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,1,2860,151
5794,PhD,Married,46374,47,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,2797,151
8443,Graduation,Single,24762,49,1,0,16,6,10,12,3,15,40,3,3,1,2,8,0,1,2832,162
5830,PhD,Single,86857,49,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,1,3348,163
8800,PhD,Divorced,48948,78,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,1,3206,86
5519,Graduation,Together,64090,65,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,1,3019,85
10150,Graduation,Single,86429,60,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,1,2913,80
9760,PhD,Widow,52278,58,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,1,3213,169
1048,Master,Married,35641,49,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,1,3043,159
10619,Graduation,Single,95529,27,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,1,3266,148
8362,PhD,Married,84169,39,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,3019,154
4487,Master,Single,39858,52,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,1,3214,151
6810,Graduation,Divorced,82025,38,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,1,3090,158
5386,Graduation,Together,94384,68,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,3175,95
5320,Master,Divorced,44051,48,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,1,3209,162
5748,Graduation,Married,59754,56,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,1,3268,94
3547,Master,Together,41021,52,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,1,3239,157
10489,Graduation,Married,92955,48,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,1,3007,159
2620,PhD,Married,34596,47,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,1,3135,162
5718,Graduation,Married,80763,71,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,1,3011,84
4580,Graduation,Married,75759,52,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,0,1,2940,158
8545,Graduation,Divorced,85683,67,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,2793,80
10473,PhD,Widow,78028,65,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,3350,79
7962,PhD,Single,95169,34,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,1,2956,157
9984,2n Cycle,Married,56337,40,1,1,25,349,16,144,28,5,182,5,8,5,4,8,0,1,3152,169
7453,Graduation,Single,36130,67,0,1,46,157,43,127,68,56,37,6,3,8,4,4,0,1,3205,157
6059,PhD,Together,64504,68,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,1,3175,165
3706,Graduation,Single,28647,43,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,1,3005,161
5204,Graduation,Together,74538,50,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,1,3058,157
9220,Graduation,Single,91700,50,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,1,3221,150
6019,PhD,Married,37126,50,1,0,9,45,3,9,4,4,7,1,1,2,2,6,0,1,2784,163
6287,Graduation,Together,34728,35,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,1,3027,146
8870,Graduation,Together,35196,37,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,1,3286,166
5740,2n Cycle,Divorced,25959,51,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,1,3193,163
1162,PhD,Single,42000,34,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,3228,146
3005,Graduation,Single,83528,29,0,0,7,530,117,678,134,44,147,1,4,10,8,1,0,1,2752,152
247,Graduation,Married,36715,50,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,1,3282,162
8707,Graduation,Married,79456,65,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,1,3369,79
6072,Master,Single,75345,51,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,1,3205,153
1509,PhD,Together,84460,63,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,3234,82
7348,PhD,Single,71691,63,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,1,2797,76
5538,Graduation,Divorced,83829,46,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,1,2957,156
1524,2n Cycle,Single,81698,38,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,1,3178,163
3885,PhD,Married,33569,38,1,0,10,16,2,18,3,0,24,1,1,1,2,8,0,1,2949,163
1175,Master,Married,36262,38,0,0,24,88,39,54,64,28,153,1,3,5,3,6,0,1,2975,151
5995,Graduation,Divorced,39552,59,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,1,3251,156
4756,2n Cycle,Divorced,63998,69,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,1,2884,82
2894,Graduation,Single,72903,36,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,2936,147
8015,PhD,Divorced,85696,59,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,1,3115,87
749,Graduation,Together,42162,40,1,0,31,46,7,59,2,4,27,2,3,1,3,6,0,1,2915,149
10525,Graduation,Single,26576,35,1,0,40,10,0,8,0,0,9,1,1,0,2,9,0,1,3317,157
5031,Graduation,Together,83145,47,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,1,3338,158
967,Graduation,Married,46049,45,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,1,3036,155
1829,PhD,Divorced,54959,60,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,3219,80
590,Master,Divorced,78579,51,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,1,3247,158
8732,Master,Widow,67369,52,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,3282,152
234,Graduation,Divorced,15287,42,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,1,3320,159
1506,Graduation,Single,42160,46,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,1,3059,151
7736,Graduation,Married,22518,35,1,0,36,11,7,12,2,2,27,2,2,1,2,5,0,1,3308,160
9606,PhD,Married,69969,56,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,1,2999,92
5153,PhD,Married,77766,54,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,3185,83
6653,PhD,Married,55158,51,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,1,3392,152
9094,2n Cycle,Married,62972,66,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,1,3388,91
3979,PhD,Divorced,90687,38,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,1,3096,146
1857,Graduation,Single,47139,69,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,1,2808,85
3910,Graduation,Divorced,83829,46,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,1,2957,164
5207,PhD,Married,53378,58,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,1,3336,169
195,Graduation,Single,38808,49,1,0,21,125,17,52,3,19,30,4,5,1,4,8,0,1,3365,162
3698,Graduation,Together,78687,38,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,1,3382,150
9516,2n Cycle,Divorced,49118,50,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,3373,156
339,PhD,Married,57091,49,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,3276,163
9010,Master,Married,83151,49,0,0,80,968,147,842,137,42,210,1,5,7,10,2,0,1,3197,153
1577,Graduation,Married,78569,75,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,1,2823,77
6024,Graduation,Together,94384,68,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,3175,77
5758,Graduation,Married,65169,39,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,0,1,2859,155
10971,Graduation,Single,37774,44,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,1,3357,154
158,PhD,Together,71604,76,0,0,3,345,53,528,98,75,97,1,8,3,5,4,0,1,2917,81
5621,Graduation,Married,48752,52,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,1,3257,168
2535,Master,Married,88097,43,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,3373,159
942,Graduation,Single,39660,39,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,1,3383,160
873,Master,Married,62845,72,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,3329,166
1745,PhD,Divorced,85696,59,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,1,3115,81
5080,Graduation,Single,70515,28,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,1,2944,163
2407,Graduation,Married,69109,39,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,3290,147
2674,Master,Single,75154,63,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,1,3356,80
6770,Graduation,Married,21355,36,1,0,5,5,13,14,0,5,31,2,2,1,2,6,0,1,3006,149
4188,Graduation,Single,36864,64,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,1,3378,82
10010,PhD,Divorced,36957,68,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,1,3354,164
9121,Graduation,Married,80134,49,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,3098,148
4310,Graduation,Married,80589,77,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,1,2851,94
6856,Graduation,Together,21645,42,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,3357,148
4530,Master,Widow,78427,73,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,1,3306,92
6246,Graduation,Single,73892,68,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,1,2921,80
4042,Graduation,Divorced,43300,50,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,1,3317,156
10133,Graduation,Single,93790,51,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,2830,151
2525,PhD,Married,38410,47,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,1,3346,151
4070,PhD,Married,94871,52,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,3359,158
3478,PhD,Married,60585,50,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,1,3063,153
1763,Graduation,Together,87679,33,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0,1,3030,145
2072,PhD,Together,53374,52,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,1,3375,160
3340,Graduation,Married,42014,44,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,3374,155
3584,PhD,Single,49667,66,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,1,3371,87
3865,2n Cycle,Together,20981,44,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,1,3118,151
3887,Graduation,Single,27242,51,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,1,3288,155
4278,PhD,Single,87188,38,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,1,3084,145
830,PhD,Single,74004,34,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,1,2818,159
2804,Master,Single,46098,46,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,1,3373,168
10530,PhD,Widow,67786,62,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,1,2897,87
5636,Graduation,Single,30983,58,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,1,3290,83
955,Master,Together,47175,59,1,1,81,167,2,44,6,2,19,7,4,2,4,8,0,1,3302,160
10478,PhD,Married,55517,71,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,1,3333,161
4261,PhD,Single,82800,75,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,1,3275,75
5350,Master,Single,90638,30,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,1,2829,151
8685,Graduation,Married,42014,44,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,3374,151
2130,Graduation,Together,45203,39,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,1,2791,150
4608,Graduation,Divorced,81361,34,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,1,2817,150
1626,PhD,Divorced,35860,48,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0,1,2734,146
4764,Master,Together,40442,69,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,1,3372,157
1041,PhD,Single,48432,48,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,1,3312,165
9242,Graduation,Single,64509,31,0,0,19,836,185,575,24,25,77,1,6,3,9,4,0,1,3009,146
6215,Graduation,Married,31353,44,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,1,2875,155
9986,Graduation,Together,19444,39,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,1,2820,156
1665,PhD,Divorced,64140,57,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,0,1,2972,151
6409,Graduation,Divorced,57136,54,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,1,3100,88
8395,Graduation,Single,82014,60,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,1,3371,94
10352,Graduation,Widow,34213,58,1,1,2,50,4,28,6,3,26,3,3,1,2,9,0,1,3353,76
2781,Graduation,Single,72066,40,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,1,2699,155
4127,PhD,Married,77766,54,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,3185,94
8143,PhD,Single,37929,36,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,3027,145
3690,Master,Married,80141,35,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,1,3227,155
1891,Master,Divorced,78789,41,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,1,3383,149
2570,Graduation,Together,56534,53,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,3034,167
7349,Basic,Together,9722,48,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,1,3328,157
477,Graduation,Married,83512,35,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,0,1,2705,150
7832,Master,Married,77520,62,0,1,30,940,44,396,0,88,58,1,8,7,7,4,0,1,2998,83
3498,PhD,Married,55424,45,0,1,6,462,61,184,10,53,107,4,7,5,9,6,0,1,3274,152
1172,PhD,Married,92491,38,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,3117,151
569,Graduation,Single,90273,30,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,2890,163
1381,PhD,Single,38513,39,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,1,2845,170
2634,Master,Single,16653,42,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,1,2765,160
10905,Graduation,Together,42586,66,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,3301,165
263,PhD,Single,45576,76,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,1,2725,76
10814,Graduation,Together,70321,74,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,1,3222,85
3571,PhD,Together,63342,60,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,3314,82
5092,PhD,Widow,51569,72,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,3195,151
3524,Master,Single,39763,50,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,1,3022,163
5093,PhD,Divorced,25509,47,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,3342,146
8910,Graduation,Together,42586,66,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,3301,151
7261,Graduation,Together,34600,50,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,3237,170
4168,Graduation,Single,37070,55,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,3159,160
1619,Graduation,Married,90369,65,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,2755,82
10057,Graduation,Single,72282,70,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,3038,79
5302,Graduation,Together,78394,35,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,3192,156
1087,Master,Together,22669,46,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,3096,154
10521,Graduation,Married,54809,44,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,1,2984,151
531,PhD,Divorced,57333,67,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,1,3338,155
6906,Master,Widow,84953,68,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,3084,85
7872,PhD,Married,86836,46,0,0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,3348,156
4427,2n Cycle,Single,83257,26,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,3342,162
9595,Graduation,Together,64260,60,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,3227,79
10163,PhD,Single,82733,37,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,2985,153
9064,Graduation,Married,69109,39,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,3290,147
3678,Graduation,Widow,60208,48,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,3323,160
2186,2n Cycle,Together,82326,44,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,2804,165
3766,Master,Widow,33051,62,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,3375,95
3074,PhD,Married,70643,37,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,3315,149
8341,PhD,Married,30396,52,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,2753,145
5113,PhD,Divorced,86979,50,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,2927,155
5831,Graduation,Married,77870,54,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,3369,84
10176,Graduation,Single,57107,53,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,3367,157
3138,Graduation,Single,91249,65,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,3310,76
1867,Graduation,Single,64849,64,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,3286,84
4827,PhD,Single,54998,65,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,1,3169,151
6250,PhD,Widow,54356,72,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,1,3280,79
1139,PhD,Married,73356,37,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,2836,159
10676,Graduation,Married,63211,39,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,3297,154
7919,PhD,Together,72335,45,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,3378,145
2109,Graduation,Single,96843,31,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,3125,161
3009,PhD,Widow,71670,59,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,3048,83
3517,Graduation,Single,40887,69,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,1,3112,78
8537,Graduation,Widow,72643,72,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,3180,84
2452,Graduation,Together,34600,50,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,3237,169
9289,Graduation,Married,36781,42,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,2773,158
10913,Master,Single,31385,37,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,3264,159
8524,PhD,Divorced,25509,47,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,3342,146
10949,PhD,Divorced,72968,58,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,2888,81
6248,Master,Single,91712,74,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,2948,86
6815,2n Cycle,Married,96547,41,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,2730,148
4122,Graduation,Married,79205,46,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,3362,165
4023,Graduation,Married,22979,51,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,3354,156
500,Graduation,Together,96876,44,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,3020,164
3262,Graduation,Single,68281,63,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,3384,88
7042,Graduation,Married,36790,38,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,3178,149
9323,Master,Together,49912,72,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,1,3353,153
3945,PhD,Widow,68117,74,0,1,80,618,44,215,0,17,36,2,11,8,4,6,0,1,3169,80
3507,Graduation,Single,76467,51,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,3374,159
10643,PhD,Single,42000,34,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,3228,160
10281,Graduation,Divorced,64713,51,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,2835,151
5250,Master,Widow,,78,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,1,2935,87
4865,Master,Divorced,53367,47,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,1,2995,166
7734,Graduation,Absurd,79244,28,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,1,3250,155
1146,Master,Together,49912,72,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,1,3353,167
1103,Master,Married,81929,45,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,3331,146
1241,2n Cycle,Married,14796,37,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,3343,147
340,Graduation,Divorced,72967,51,0,1,1,158,35,179,0,0,125,2,7,2,8,5,0,1,3254,155
3104,Graduation,Single,82332,60,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,1,3343,86
6292,PhD,Married,82333,35,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,1,3149,164
1631,PhD,Together,65220,56,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,1,3357,169
3919,Master,Single,72309,45,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,1,3168,162
2715,Master,Divorced,29435,55,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,1,3385,165
9790,Graduation,Single,78499,64,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,1,2911,83
5667,PhD,Married,60896,57,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,1,3319,82
3520,Master,Single,91172,31,0,0,94,162,28,818,0,28,56,0,4,3,7,3,0,1,3152,154
3968,2n Cycle,Divorced,65706,51,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,3059,163
1772,PhD,Married,79174,46,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,1,3227,148
4418,Master,Single,89616,38,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,1,3182,160
8722,2n Cycle,Married,82347,64,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0,1,3293,86
7118,Graduation,Married,73803,64,0,1,61,833,80,363,52,26,174,2,9,5,6,6,0,1,3390,86
2632,Graduation,Married,50501,67,1,1,10,297,0,38,13,0,152,7,5,4,4,6,0,1,3069,162
11133,PhD,YOLO,48432,48,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,1,3312,150
7366,Master,Single,75777,39,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,3053,156
9405,PhD,Married,52869,67,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,1,3315,76
5524,Graduation,Single,58138,64,0,0,58,635,88,546,172,88,88,3,8,10,4,7,0,1,3356,85
4855,PhD,Together,30351,47,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,1,3081,154
2114,PhD,Single,82800,75,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,1,3275,91
7373,PhD,Divorced,46610,69,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,1,3301,150
2968,PhD,Divorced,48948,78,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,1,3206,82
9909,2n Cycle,Married,7500,25,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,1,3290,163
2225,Graduation,Divorced,82582,44,0,0,54,510,120,550,156,40,241,1,4,9,7,1,0,1,2715,154
6260,Master,Together,82384,66,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,1,3280,91
10383,Graduation,Divorced,70287,55,0,0,30,295,35,482,121,120,40,1,5,5,10,3,0,1,3146,82
6853,Master,Single,75777,39,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,3053,158
8082,Graduation,Married,25721,50,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,1,3097,158
9369,2n Cycle,Single,88194,42,0,1,19,688,14,309,201,24,38,1,11,10,10,5,0,1,2795,154
1859,Master,Married,75251,49,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,1,3364,151
7503,Graduation,Single,75825,45,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,0,1,3318,159
1618,Graduation,Together,56046,56,0,0,9,577,0,64,0,0,51,2,10,1,8,8,0,1,3236,90
4452,Graduation,Single,50388,64,0,1,3,292,6,37,0,3,34,4,6,1,6,7,0,1,2725,169
8908,Graduation,Married,87195,62,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,1,2745,88
7431,PhD,Single,68126,30,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,3289,160
999,Graduation,Single,86037,30,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,3236,159
6205,Master,Single,32557,54,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,1,2818,88
7215,Graduation,Single,101970,38,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,3167,155
11071,Graduation,Single,79607,37,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,1,3127,159
7660,PhD,Alone,35860,48,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0,1,2734,159
11084,Master,Together,65104,45,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,1,2920,145
10837,Graduation,Married,23957,46,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,1,3302,152
10240,Graduation,Together,69372,72,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,3188,84
10314,PhD,Married,83837,73,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,3253,87
3182,PhD,Single,46854,48,1,1,81,96,1,79,7,1,79,6,5,1,3,8,0,1,2783,153
2798,PhD,Together,102160,44,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,3297,155
624,Master,Single,18890,37,0,0,5,6,4,1,7,2,15,1,0,1,2,6,0,1,3289,160
